uid,body,title,url,newspaper_uid,host,n_tokens_title,n_tokens_body
b30cb6a5fb0ea715c1ffbfd3aa8c45a7,"Azcapotzalco es una expresión náhuatl que significa “en los hormigueros”. Debe su nombre a Quetzalcóatl, deidad que se convirtió en hormiga roja para conseguir granos de maíz y así mantener a la humanidad.  Es una alcaldía activca por sus proyectos lúdicos y culturales. Date una vuelta por este punto de la CDMX y disfruta de tres de sus actividades este fin de semana.1.Verbena GastronómicaEn esta feria de deliciosa comida, participarán más de 15 cocinas locales, como Nico y las famosas Petroleras y Huaraches Vero, y restaurantes invitados como Quintonil y El Molino Pujol. Prueba los platillos originarios de Azcapotzalco como las famosas petroleras, y para refrescarte acude a la barra de cervezas artesanales creadas en la Ciudad de México. Listas las viandas, podrás acomodarte en la zona de picnic.    Ver esta publicación en Instagram           Una publicación compartida de Comidistas (@comidistasmx) el 24 Nov, 2018 a las 7:03 PSTTambién puedes aprender a cocinar platillos típicos con reconocidos chefs y visitar la exposición fotográfica de Andrea Tejeda Korkowski, que muestra imágenes de los cocineros y sus platillos. Habrá música en vivo y la realización de un muro de street art.Dónde: Parque TezozómocCuándo: 6 y 7 de abril de las 11 a las 19 horas.Cuánto cuesta: entrada libre2. Recorrido a pie por la Casa de la Cultura AzcapotzalcoEn la época del porfiriato fue el  Palacio Municipal; en1986 fue declarado Monumento Histórico por el Instituto Nacional de Antropología e Historia; y en 1991 se convirtió en la sede de la Casa de la Cultura Azcapotzalco. (Foto: Cortesía Alcaldía de Azcapotzalco)El guía te llevará por sus tres salas y dos jardines. Destacan los vitrales  dedicados a Nezahualcóyotl, a Don Quijote de la Mancha, a Miguel de Cervantes Saavedra y a la fundación de Tenochtitlán.Dónde: Avenida Azcapotzalco 605, Centro.Cuándo: 4 y 5 de abril, a las 12 horas.Cuánto cuesta: entrada libre   Artículo10 lugares imprescindibles para conocer CoyoacánDestinosEste Barrio Mágico está lleno de parques, museos y delicias gastronómicas 3. A bordo del HormibúsSe trata de un recorrido en tranvía por los Museos de Azcapotzalco y los Pueblos Originarios. Esta ruta termina en el Parque Cultural y Recreativo Tezozómoc para llevarte a la Verbena Gastronómica de Azcapotzalco. (Foto: Cortesía Alcaldía de Azcapotzalco)Un guía te contará sobre los personajes históricos de esta alcaldía, su historia, así como curiosidades y anécdotas de cada sitio que se visite, como el Parque Tezozómoc o la Parroquia de los Santos Apóstoles Felipe y Santiago.Dónde: el punto de partida es el Jardín Hidalgo.Cuándo: 6 y 7 de abril, a las 11:30, 13:30, 14:30 y 16:30 horas.Cuánto cuesta: entrada libre ",3 actividades imperdibles en Azcapotzalco ,https://www.eluniversal.com.mx/destinos/3-actividades-imperdibles-en-azcapotzalco,../Web,www.eluniversal.com.mx,3,211
506dde4a74a2e8014ae1643466ae2630,"Más que una enfermedad, la diarrea es síntoma de problemas gastrointestinales o reacciones secundarias al consumo de medicamentos, como laxantes que contengan magnesio. Se caracteriza por evacuaciones blandas, semilíquidas o líquidas.El síntoma fundamental, señala el Centro Médico-Quirúrgico de Enfermedades Digestivas (CMED), es el aumento en el número de deposiciones, que exceden a tres evacuaciones por día o con una frecuencia mayor que la considerada normal para la persona.Los alimentos que consumes diariamente podrían ayudarte a hacer más llevadero un episodio de diarrea y, sobre todo, evitar que la deshidratación empeore tu estado de salud.1. Alimentos dulces y saladosEl mayor peligro durante un ataque de diarrea es la deshidratación. Por ello, la mejor manera de protegerse, asegura la Clínica Cleveland, es a través del consumo de alimentos salados y dulces, como galletas saladas y bebidas rehidratantes.La sal, por un lado, reduce la pérdida de líquidos, mientras que el azúcar, por otro, ayuda al cuerpo a absorber el sodio.2. ProbióticosLos probióticos son bacterias vivas que se encuentran en el tracto gastrointestinal y provienen de alimentos fermentados, como el yogur, o suplementos dietéticos. Por ello, para restaurar estas bacterias que el cuerpo ha eliminado es recomendable ingerir productos lácteos fermentados, indicó la clínica.3. PlátanoEl plátano es un alimento rico en potasio, por lo que puede ayudar a reemplazar los nutrientes que el cuerpo ha perdido debido a la diarrea.4. ArrozPese a que la fibra es uno de los productos alimenticios que los médicos recomiendan comer, durante los casos de diarrea es necesario evitarlos y preferir alimentos bajos en fibra, como el arroz. De esta manera las heces serán más firmes, señala MedlinePlus.5. Agua de cocoEl agua de coco es buena fuente de hierro, calcio, magnesio, fósforo, sodio y potasio, por lo que mantendrá hidratado el cuerpo durante un episodio de diarrea. La Universidad de Columbia recomienda beber agua de coco una hora después de cada evacuación.",5 alimentos que combaten la diarrea,http://www.elbotiquin.mx/bienestar/5-alimentos-que-combaten-la-diarrea,../Web,www.elbotiquin.mx,3,162
d8562257fe2677df478a66b7280801c1,"[email protected]Al menos 19 presentaciones de aguas alcalinas como Awa, Alkaline Water Infinit de Bonafont, Bavién, Energie, Gym water Chic, Oxygenz, Novaliv, Sentia, Veen, Vika, Wion, Zoe, entre otras tienen etiquetas que indican que el líquido tiene características que no se demuestran en los hechos, advirtió la Procuraduría Federal del Consumidor (Profeco).Solamente Zoe Water, agua alcalina de 750 mililitros; Icelandic Glacial, agua de manantial de Islandia, de medio litro y 750 mililitros y Valley Foods, agua alcalina de 1 litro, no ofrecieron beneficios adicionales a los que da el líquido.En un estudio que llevó a cabo la instancia con 22 presentaciones de aguas determinó que existen leyes que ofrecen beneficios que no se demuestra como: “oxigénate, alcalinízate, equilibra el PH, equilibra tu salud, neutraliza radicales libres, elaborada de manera 100% natural; fortalece el sistema inmune, elimina la acidez”.Entre otras características como que sirve para desintoxicar o eliminar toxinas, mantener el PH del cuerpo en balance, equilibrar las células, hidratar el cuerpo inteligentemente, o hidratar para tener el cuerpo con equilibrio.La Norma Oficial Mexicana 051-SCFI/SSA1-2010, especificaciones generales de etiquetado para alimentos y bebidas no alcohólicas preenvasados indica que “no podrán hacerse declaraciones de propiedades cuando se pretenda atribuir al producto características que no contiene o posee ni declaraciones asociadas a la disminución o reducción de riesgo de enfermedad”.La normatividad advierte que las etiquetas deben ofrecer información veraz, describir y presentar información de forma tal que no induzca a error al consumidor con respecto a la naturaleza y características del producto.vcr",Profeco revela marcas de aguas alcalinas que no cumplen con lo que ofrecen ,https://www.eluniversal.com.mx/cartera/negocios/profeco-advierte-enganos-en-beneficios-que-ofrecen-marcas-de-aguas-alcalinas,../Web,www.eluniversal.com.mx,7,147
7de8e8e031bfb9dd4fc4ddf270a62187,"Estados Unidos cuenta con un programa de visas H-1B para que trabajadores extranjeros altamente calificados puedan ser contratados y vivan temporalmente en Estados Unidos.Según la Embajada de Estados Unidos en México,  los solicitantes “requieren un título de enseñanza superior o equivalente. Este tipo de visa permite entradas múltiples en un período de un año”.Con la visa H-1B, las empresas atraen talento extranjero si no encuentran el perfil que requieren en el país. Los contratados pueden llevar a su familia a vivir a Estados Unidos y sus cónyuges tienen la oportunidad de trabajar legalmente con la visa H-4.Recomendamos Protestan por obstáculos para obtener la visa de trabajo H1-B Las visas de trabajo solicitadas por profesionales con aptitudes especiales están siendo demoradas o directamente rechazadas La autorización de empleo H-4 para cónyuges fue presentada por la administración de Barack Obama en 2015. De acuerdo con datos del Departamento de Seguridad Interior y Forbes, más de 90,000 titulares de visas H-4 han recibido un permiso de trabajo desde entonces.Gran parte de los titulares de visa H-4 son personas con títulos universitarios y la mayoría provienen de la India y China, pero Trump quiere revocar su permiso.En febrero, la Oficina de Administración y Presupuesto recibió una propuesta de reglamento del Departamento de Seguridad Nacional sobre el futuro de la visa H-1B. El cambio propuesto eliminaría la autorización de empleo a los cónyuges de los trabajadores H-1B.Stef W. Kight publicó este miércoles que la propuesta para bloquear a los titulares de visa H-4 se publicará en breve.El periodista de Axios explica que una organización de trabajadores de tecnologías de la información demandó al gobierno de Obama por autorizar el permiso, argumentando que sus trabajos habían sido ocupados por profesionistas H-1B y H-4.“El caso continuó en la administración de Trump. Esta semana, el DHS le pidió al tribunal de circuito de DC que retirara el caso porque la nueva regla eliminaría la autorización de trabajo para ciertos titulares de visa H-4 de todos modos”, anota.Ike Branon, colaborador de Forbes, anota que revocar la visa H.4 tendría costos sustanciales para la economía de Estados Unidos.Esta no es la primera propuesta en la administración de Trump para limitar la inmigración legal. Redujo la aceptación de las solicitudes de asilo y aumentó las restricciones para la visa H-1B.Mira en nuestra galería cuáles son los requisitos de elegibilidad de la visa H-4.No te pierdas Consulados resuelven dudas sobre las visas de trabajo H-2¿Dónde tramitarla? ¿Cómo buscar empleadores? ¿Cuál es su costo? Entérate de estos detalles y más ",para que sirve la visa h 4 y por que trump podria bloquearla,http://www.viveusa.mx/educacion/para-que-sirve-la-visa-h-4-y-por-que-trump-podria-bloquearla,../Web,www.viveusa.mx,6,201
4a6050100d176d75fe64473d023f31a8,"[…] a los desposeídos y marginados si algo pudiera pedirles, sería perdón por no haber acertado todavía a sacarlos de su postración; pero les expreso que todo el país tiene conciencia y vergüenza del rezago y que precisamente por eso nos aliamos, para conquistar por el derecho la justicia.José López Portillo, Mensaje de Toma de Posesión 1o. de diciembre de 1976 La nuestra es una Historia de héroes cuyas figuras impolutas lucen esculpidas en granito o bronce; con sus frases memorables y sus enemigos —villanos— voraces e irredentos... Pero es, también, una Historia de paradojas: la Conquista la hicieron, más que los españoles, tribus originarias de estas tierras, como la tlaxcalteca, que se aliaron a Cortés hartas de la opresión y los agravios de los aztecas; la Independencia la iniciaron y consumaron los criollos, es decir, los españoles nacidos en la Nueva España, como Miguel Hidalgo y Agustín de Iturbide; la Reforma, católicos anticlericales pero no antirreligiosos, y la Revolución, porfiristas como Francisco I. Madero y Venustiano Carranza.Aunque hayan transcurrido 500 años, no es posible ignorar los horrores de ese tiempo. Pero, como dijo el poeta: Crímenes fueron del tiempo y no de España. Hoy no necesitamos ir tan lejos para admitir que el México de esta época, moderno y global, cosmopolita y mundano, es racista y profundamente excluyente y que en nuestra Historia los únicos indios enaltecidos son los muertos: Cuauhtémoc, “único héroe a la altura del arte”, como escribió López Velarde, y Benito Juárez, el zapoteca nombrado Benemérito de las Américas por el Congreso de Colombia.Transcurridos casi 200 años de la consumación de la Independencia, lo que prevalece es un sistema profundamente injusto en el que los indios permanecen en el último peldaño, explotados e ignorados, como lo denunció hace 25 años el EZLN en la Declaración de la Selva Lacandona. En vez de reclamarle al reino de España por lo que nacidos en aquellas tierras hicieron aquí hace medio milenio, lo que tendríamos que hacer es asumir nuestras propias culpas, no de tiempos remotos sino absolutamente actuales: que en pleno siglo XXI los indígenas sigan siendo súbditos, no ciudadanos; que no sean sujetos sino objetos de la política y que, como lo señalaba Robert E. Scott, sigan cargando las rémoras de apatía, fatalismo, resignación, desconfianza y sentimientos de inferioridad, rasgos que algunos explican por la brutalidad de la Conquista y por la doctrina que les transmitieron los evangelizadores (“Los sufrimientos en esta tierra, hijo mío, se compensan con el paraíso eterno”). En los casi 200 años transcurridos desde la consumación de la independencia, gobierno y sociedad bien pudieron haber construido una sociedad incluyente, en la que no los encontráramos pidiendo limosnas en las esquinas, explotados por caciques o muriendo de hambre en sus pueblos.En vez de pedir perdón a nombre de un México que no existía en los tiempos de la conquista, a una España que tampoco existía, lo que sí se puede hacer el gobierno es dar un vuelco y poner en el foco de su atención a las regiones más pobres, realizar inversiones que detonen el desarrollo de las zonas indígenas y marginadas; desplegar políticas públicas que atiendan esos enormes rezagos: fortalecer la educación pública como instrumento privilegiado para el ascenso social (las escuelas en los poblados indígenas casi carecen de todo); construir clínicas y hospitales que impidan tantas muertes evitables; llevarles obras de infraestructura que favorezcan inversiones productivas que generen empleos con salarios justos... Atrevernos a cambiar la historia.“Más de cuatrocientos años de opresión racial dejaron sobre los indios una marca que la Revolución no pudo borrar”, escribió Roger D. Hansen. Somos un país que discrimina: la apariencia indígena es un lastre para el ascenso social. Las páginas de sociales y los suplementos de fin de semana suelen ser una celebración ridícula a “la gente bonita”: de tez blanca y de vida fatua, que se la viven de fiesta en fiesta.Pero si una nación ha lastimado y robado a México es la vecina del norte cuyos gobiernos emprendieron guerras injustas que nos cercenaron más de la mitad del territorio, lanzaron invasiones y expediciones punitivas, y ordenaron el derrocamiento y asesinato del presidente Madero —orquestado por su embajador, Henry Lane Wilson—. Y hoy mismo, con Donald Trump, el pan de cada día son sus ofensas y amenazas, pero en este caso no importa, nuestra digna diplomacia llama a poner la otra mejilla, aquí sí “perdón y olvido”.Presidente de GCI. @alfonsozarate",Tiempo de perdones,https://www.eluniversal.com.mx/articulo/alfonso-zarate/nacion/tiempo-de-perdones,../Web,www.eluniversal.com.mx,2,373
f46198525dc177686b0aa910c8d0fc33,"Kourtney Kardashian asistió a la grabación del programa de Jimmy Kimmel en Las Vegas junto con su famosa hermana Kim Kardashian West.Como es costumbre, la estrella de la realidad no dejó pasar la oportunidad de lucir su sensualidad y belleza con un elegante atuendo negro.Después de la entrevista, la empresaria de 39 años fue vista con un glamoroso blazer estilo tuxedo sin llevar nada más que un sostén negro por debajo de éste.Al atrevido look, firmado por Magda Butrym, le sumó un pantalón de corte alto y tacones de aguja negros con detalles transparentes.Foto: The Grosby GroupAtrajo la atención de las cámaras con su belleza definida por maquillaje impecable, el cual consistió en labios nude, sombras lavanda sobre sus párpados y blush bronceado.Acomodó su espesa melena morena en un moño bajo y no portó ningún accesorio extra, mas que una línea de plumas a lo largo de su traje.Visita Kendall Jenner presume cintura diminuta con atuendo bralessLa modelo Kendall Jenner fue vista paseando en Los Ángeles después de que su acosador fuera arrestadoDurante la entrevista con Kimmel, la multimillonaria aseguró que tuvo problemas con su ex pareja Scott Disick, luego de que éste eligiera el nombre de Preston para su hijo más pequeño.“Yo estaba como ‘bien, llamémosle Preston durante todo un día’, y no funcionó”. La mayor de las Kardashian también dijo que le tomó una semana completa elegir finalmente el nombre de su pequeño de cuatro años, Reign.Las declaraciones surgen después de que Kourtney dijera que sólo ha estado enamorada una sola vez en su vida en el teaser de la temporada número 16 de Keeping Up With The Kardashians.    Ver esta publicación en Instagram          Una publicación compartida de  Kourtney Kardashian (@kourtneykardash) el 27 Mar, 2019 a las 1:06 PDTAl parecer, el afortunado siempre ha sido Scott, aunque la pareja se separó en 2015 después de casi ocho años de noviazgo.Ahora, los padres de Penélope, Mason y Reign mantienen su vida personal por separado: Disick sale con la modelo de 20 años Sophia Richie y Kourtney se ha involucrado con algunas personalidades como Younes Bendjima y Luka Sabbat.Relacionado Kim Kardashian delinea su figura con catsuit en negro totalLa empresaria Kim Kardashian lanzó su nueva colección de lentes de sol y modeló con este look. La mayor del clan más famoso de la televisión recientemente lanzó su propia marca enfocada al estilo, belleza y bienestar de la mujer, principalmente.Bajo el nombre de ‘Poosh’, Kardashian decidió “educar, motivar, crear y curar un estilo de vida moderno, alcanzable por todos” por medio de un sitio web, asegura el portal Refinery 29.Mira en nuestra galería las mejores fotos de Kourtney Kardashian. • ¿Ya conoces nuestro canal de YouTube? ¡Suscríbete!",kourtney kardashian derrocha glamour con blazer de impacto en las vegas,http://www.viveusa.mx/showbiz/kourtney-kardashian-derrocha-glamour-con-blazer-de-impacto-en-las-vegas,../Web,www.viveusa.mx,7,242
a48175f67831999aa168aa42d5507d61,"Jenny and the Mexicats, Tren a Marte y Playa Limbo tendrán concierto estelar en el Festival de la Ciudad Maxei 2019, que se realizará del miércoles 24 al sábado 27 de abril bajo los ejes: historia, tradición y celebración.El municipio de Querétaro está invirtiendo 5 millones en el festival y esperan a 2 mil personas en los conciertos estelares que se realizarán en Plaza Fundadores.Estas actividades forman parte del periodo vacacional de Semana Santa y en el sector turístico esperan una ocupación hotelera del 64 por ciento, con más de 122 mil turistas-noche, y una derrama económica de más de 300 millones de pesos.En total serán 114 eventos para el Festival Maxei, que se realizarán en las siete delegaciones del municipio de Querétaro, con el objetivo de descentralizar la cultura y acercar las actividades a niños, jóvenes, adultos y personas de la tercera edad.Participarán 677 artistas de música, teatro y danza, también habrá proyección de cine, conferencias sobre la historia de Querétaro, exposiciones de arte, visitas guiadas a museos y feria del libro, además tendrán un taller para elaborar muñequitas y bordado otomí.El programa incluye la presentación de la Banda de Música del Estado de Querétaro, Coro y Camerata Santiago de Querétaro, Grupo Scherzo, Coro Infantil y Juvenil Santiago de Querétaro, Makochi Dulcemelos, Banda Sinfónica Vivache, Estudiantina de la UAQ, además se celebrará el encuentro de Orquestas Infanto Juvenil León, Puebla, Querétaro.El evento inaugural será el jueves 25 de abril y comenzará a las 20:45 horas con la representación de Danza de Concheros por parte del Ballet Folclórico del Municipio de Querétaro, que dirige Juan Carlos Sosa. El video mapping Conín y Santiago en el Sangremal en el atrio del templo de la Santa Cruz de los Milagros, será un atractivo para recordar la historia de Querétaro; y en Plaza Fundadores se realizará el concierto de Jenny and the Mexicats, programado a las 21:45 horas; Tren a Marte tocará el viernes y el sábado se presentará Playa Limbo, previo a estos conciertos estelares abrirán agrupaciones locales.ArtículoTurismo apuesta por ‘Folclore y Calle’ CarteraPropuesta municipal se lanzará el próximo 10 de abril; destacará la gastronomía y la cultura de Querétaro Entre las actividades de teatro destaca la participación de Cómicos de la Legua, con Comedias cortas del Siglo de Oro Español, bajo la dirección de Víctor Sasia y Guadalupe Pizano, teniendo función en diversas sedes; Mariana Martasánchez tendrá el monólogo “Soy obrera de Hércules”, el viernes 26, en la Delegación Cayetano Rubio.Luis Bernardo Nava, presidente municipal de Querétaro; junto a Andrea Avendaño, titular de la Secretaría de Cultura del Municipio de Querétaro, dieron a conocer detalles de este evento en el que buscan rendir un homenaje a la historia de la ciudad y a la ciudadanía a estos conocimientos a través del arte y la cultura.“Hoy que hemos asumido importantes retos como sociedad, resulta fundamental un recorrido por nuestra historia y tradiciones, para refrendar los principios y valores que nos han permitido ser lo que somos y que nos van a llevar a ser el municipio que queremos ser” comentó el edil.El festival se llama Maxei, que es Querétaro en lengua hñöhñö. Y en cada delegación tendrán conferencias de historia; en el Centro Histórico comenzarán con “Querétaro, República de Indios, Así empezó mi ciudad”, a cargo de Juan Ricardo Jiménez, en el Museo Regional de Querétaro, a las 18:00 horas del jueves; a las 18:30 horas, en la Vecindad del Agua Limpia, será la conferencia “Llega el agua limpia a Querétaro”, a cargo de Antonio Loyola; y a las 21:30 horas, en el mismo sitio, tendrán la charla “El esplendor de las Haciendas Queretanas”.Andrea Avendaño resaltó la importancia de estas actividades referentes a la historia de la ciudad; también destacó las actividades que tendrán para promover los sabores que se pueden paladear en cada delegación, por ejemplo, en Cayetano Rubio están las tradicionales nieves y su barbacoa, en Carrillo Puerto el mole y en Santa Rosa Jauregui las carnitas.Todas las actividades son gratuitas, y a través de las redes sociales del municipio y Secretaría de Cultura del Municipio de Querétaro se puede consultar el programa completo. Redacción","The Mexicats y Playa Limbo, en el Festival Maxei",http://www.eluniversalqueretaro.mx/portada/mexicats-y-playa-limbo-en-el-festival-maxei,../Web,www.eluniversalqueretaro.mx,6,354
eab752d09fdabc6694deaaee2b5a8876,"CDMX.- El presidente Andrés Manuel López Obrador rechazó que diera a conocer la carta que envió al rey de España, Felipe VI, en la cual le propone que pidan perdón a los pueblos originarios por los abusos cometidos durante la Conquista de México, y acusó que pudo tratarse de una filtración o la misiva fue sustraída.“Nada más precisar que yo no di a conocer la carta. Fue una filtración, no sé exactamente sí fue el gobierno español o la sustrajeron de Relaciones Exteriores, puede ser (un delito) pero no se ha hecho una investigación; se llevó a España, entonces hay las dos posibilidades”.En entrevista con EL UNIVERSAL, el presidente del gobierno de Español, Pedro Sánchez aseguró que fue poco acertada la decisión de López Obrador de hacer pública la carta que envió al rey Felipe VI y además no “no procede” observar con ojos contemporáneos lo que sucedió hace 500 años. ArtículoAMLO es amigo; no temo por inversiones: presidente del gobierno españolMundoReconoce “molestia” por el reclamo de perdón del mexicano; destaca que a España y México los unen valores y nexos profundos En su conferencia de prensa matutina, en Palacio Nacional, el presidente López Obrador dijo que, por el contrario, el gobierno español se precipitó y se equivocó al responsabilizarlo de la difusión de la misiva.“Si se equivocaron, lo digo respetuosamente no vaya ser que enojen, con mucho cuidado no quiero testerear a nadie porque hay mucha sensibilidad a flor de pies, pero el gobierno español da a conocer un boletín diciendo que reprobaba el que yo diera a conocer la carta que había enviado al rey y resulta que nunca di a conocer la carta”.El titular del Ejecutivo dijo que el tema no debe generar molestia o inconformidades porque la política y el poder son humildad, “no prepotencia, arrogancia, no es mentalidad colonizadora, es al menos todos en igualdad de circunstancias, tenemos que ir hacia allá”“Que nadie se altere y pues ofrezco disculpas por las molestias que genera esta obra”, dijo.Reiteró que está muy contento el que se haya abierto esta polémica, porque en el periodo neoliberal se apostó al fin de la historia, y debemos saber de dónde venimos.“Lo que planteó es que no siga oculto ese pasado, que se ponga al descubierto que se ventile y que si se cometieron errores y abusos nos disculpemos… y a partir de ahí comencemos una etapa nueva de conciliación y hermandad”. ","Yo no di a conocer carta enviada al rey de España, fue una filtración: AMLO",https://www.eluniversal.com.mx/nacion/yo-no-di-conocer-carta-enviada-al-rey-de-espana-fue-una-filtracion-amlo,../Web,www.eluniversal.com.mx,8,201
360e6f0f4e180fc8e380d15b52323198,"La Policía de Madrid compartió a través de su redes sociales el hallazgo de salchichas con alfileres y vidrios en su interior, esto, según reportan los agentes, para herir a las mascotas que pasean en los parques del municipio español de Barajas. ""Agentes de #Barajas encuentran en un parque salchichas con alfileres para herir a perros. Mucho cuidado si paseas con tu perro. Si ves comida de ese tipo, llama al #092. Stop #MaltratoAnimal"" escribió la autoridad.  Agentes de #Barajas encuentran en un parque salchichas con alfileres para herir a perros. Mucho cuidado si paseas con tu perro.Si ves comida de ese tipo, llama al #092.Stop #MaltratoAnimal #FelizMiércoles pic.twitter.com/KwY3lUZvFU — Policía de Madrid (@policiademadrid) 3 de abril de 2019 Según la policía, la alerta la recibieron por parte de la dueña de una perrita que tuvo que ser operada después de haber ingerido un alfiler a través de las salchichas alteradas. Así, producto de la denuncia, se iniciaron rondas de vigilancia en la zona, donde se logró localizar a un hombre que, según testigos, se encontraba con una bolsa de cristales en la mano y mostraba una actitud de desprecio hacia los dueños de los perros.  Los policías, quienes se acercaron al sospechoso, informaron que mostró una actitud de nerviosismo y, al referirse a la bolsa de vidrios, mencionó que los estaba retirando del suelo.Antecedentes Un caso similar se presentó en agosto del año pasado en varios parques españoles alrededor del país, cuando usuarios de Twitter comenzaron a denunciar la aparición de alimentos con materiales filosos en su interior, presuntamente para herir a las mascotas. Las autoridades, a través de la misma red social, hicieron un llamado para que las personas informaran acerca de estos hallazgos en los parques nacionales, ya que no sólo se ponían clavos y alfileres en salchichas, sino que, además, se encontraron albóndigas con veneno en el interior. ",Hallan salchichas con alfileres en parques de España; buscan lastimar a perros,https://www.eluniversal.com.mx/mundo/hallan-salchichas-con-alfileres-en-parques-de-espana-buscan-lastimar-perros,../Web,www.eluniversal.com.mx,8,160
142ebea7bcb54027979ba3c6d3e5f4ee,"El senador morenista Alejandro Armenta pidió a la Sala Superior del Tribunal Electoral del Poder Judicial de la Federación (TEPJF) revocar el registro de Miguel Barbosa Huerta como candidato de Morena al gobierno de Puebla pues, acusó,  la postulación fue producto de una valoración “ilegal” de la dirigencia del partido.En el recurso, Armenta quien buscó la postulación al cargo, reclamó también que el Instituto Nacional Electoral (INE) haya autorizado  el registro de la candidatura de Barbosa “sin revisar, con elemental cuidado, que el candidato no fue producto de la encuesta sino de una revaloración sin competencia de la presidenta en funciones del Comité Ejecutivo Nacional (CEN)”, Yeidckol Polevsnky.El 27 de marzo el TEPJF emplazó a la Comisión Nacional de Honestidad y Justicia (CNHJ) de Morena a resolver en 72 horas la impugnación de Armenta Mier contra la designación de Barbosa, orden que fue acatada el viernes, al confirmarse la postulación del ahora abanderado de la Coalición Juntos Haremos Historia por Puebla.Por eso, en el juicio ciudadano ante los magistrados presentado este lunes por Armenta éste pidió revocar la designación pues “bajo una interpretación contraria a constancias y a la Constitución” la CNHJ ratificó la decisión “igualmente inconstitucional” del CEN de seleccionar y ordenar el registro de Barbosa.Esa postulación, acusó, fue “producto de un acto evidentemente inconstitucional en el que se aparta de los resultados de la encuesta en la que gané en 3 de 4 reactivos, y lo designa a través de una valoración directa para lo cual carecía  de competencia la presidenta”.En la impugnación Armenta también pidió al TEPJF dar vista de la conducta de la CNHJ al INE, para que éste inicie procedimiento sancionador porque la comisión morenista ha tenido “actitud dolosa o negligencia inexcusable (pues) sigue resolviendo contra constancias y en contravención de la Constitución”.",Exige Armenta quitar candidatura a Barbosa para gobierno de Puebla ,https://www.eluniversal.com.mx/nacion/politica/exige-armenta-quitar-candidatura-barbosa-para-gobierno-de-puebla,../Web,www.eluniversal.com.mx,7,154
eb5df257df1c163180d13cb73effb569,"El coordinador del PRD en el Senado, Miguel Ángel Mancera, señaló que es “exclusiva” la responsabilidad del Ejecutivo federal todo lo que sea de la actuación de los comisionados que ha designado para la Comisión Reguladora de Energía (CRE), toda vez son que fueron elegidos los que ellos querían perfilar.Afirmó que ya estaba prefigurado su nombramiento, y los demás candidatos lo sabían.“Sabían que no contaban con ningún tipo de apoyo por parte del grupo mayoritario y que había dos personas que son las que había perfilado ya el Ejecutivo federal, así que a nosotros no nos extraña el nombramiento porque estaba prefigurado desde la primera ocasión que se envió”, apuntó.Mancera indicó que el presidente Andrés Manuel López Obrador sabe por qué los designó, por lo que la responsabilidad de esos nombramientos en la toma de decisión dentro de la CRE será una “responsabilidad exclusiva” del mandatario y no del Senado de la República, pues no tuvo ya ninguna participación.  “Desde el Senado no hay corresponsabilidad, el punto que hay que tener aquí muy claro es que el nombramiento sería corresponsable cuando participa el Senado y participa el Ejecutivo, en este momento la responsabilidad de estos nombramientos es sólo del Ejecutivo. Así que si son capaces, si no son capaces, si dan el resultado o no dan el resultado, todo lo que venga, será solamente responsabilidad del Ejecutivo federal”, sostuvo Mancera en conferencia. ArtículoSenadores piden custodiar acta con presunta firma de senadora Sasil de LeónNaciónEl documento es clave para demostrar la ilegalidad de la convocatoria a votación, por el pleno de los cuatro comisionados de la CRE, dice el senador Miguel Ángel Mancera Espinosa  ","Responsabilidad de AMLO, desempeño de comisionados de la CRE: Mancera",https://www.eluniversal.com.mx/nacion/politica/responsabilidad-de-amlo-desempeno-de-comisionados-de-la-cre-mancera,../Web,www.eluniversal.com.mx,6,128
